,Rue,Adresse,Nombre,Lat,Long,Bureau,Voix LFI du bureau,Nombre d'électeurs du bureau,Voix estimées
939,RUE ALEXIS PERRONCEL,104 RUE ALEXIS PERRONCEL ,16,45.7754678,4.8811263,15,141,1159,3.8746926874455005
940,RUE ALEXIS PERRONCEL,"  106, RUE ALEXIS PERRONCEL ",17,45.7755131,4.8813261,15,141,1159,4.116860980410845
941,RUE ALEXIS PERRONCEL,"  108, RUE ALEXIS PERRONCEL ",16,45.7755833,4.8816529,15,141,1159,3.8746926874455005
942,RUE ALEXIS PERRONCEL,139A  RUE ALEXIS PERRONCEL ,13,45.7756657,4.8838571,17,120,1035,3.142708440252517
943,RUE ALEXIS PERRONCEL,139B  RUE ALEXIS PERRONCEL ,9,45.7756657,4.8838571,17,120,1035,2.175721227867127
944,RUE ALEXIS PERRONCEL,139C  RUE ALEXIS PERRONCEL ,5,45.7756657,4.8838571,17,120,1035,1.2087340154817372
945,RUE ALEXIS PERRONCEL,"  110, RUE ALEXIS PERRONCEL ",20,45.7757028,4.8818874,15,141,1159,4.843365859306875
946,RUE ALEXIS PERRONCEL,153 RUE ALEXIS PERRONCEL ,16,45.7761619,4.8847737,8,175,1214,4.627050426721396
947,RUE DES ALLI?S,48 RUE DES ALLI?S ,10,45.7759667,4.8818873,17,120,1035,2.4174680309634744
948,RUE FONTANIERE,31  RUE FONTANIERE ,4,45.7757011,4.8833934,17,120,1035,0.9669872123853898
949,IMPASSE FONTANIERES,  21 IMPASSE FONTANIERES ,18,45.7737831,4.8841132,13,108,1056,3.4703001196888676
950,RUE DES FONTANI?RES,77 RUE DES FONTANI?RES ,8,45.7729163,4.8840231,13,108,1056,1.5423556087506076
951,RUE DES FONTANI?RES,75 RUE DES FONTANI?RES ,6,45.7730257,4.8839985,13,108,1056,1.1567667065629559
952,RUE DES FONTANIERES,  89 RUE DES FONTANIERES ,10,45.7723204,4.8841598,13,108,1056,1.9279445109382596
953,RUE DES FONTANIERES,  87 RUE DES FONTANIERES ,7,45.7724262,4.8841351,13,108,1056,1.3495611576567816
954,RUE FRANCIS DE PRESSENSÉ,  183A RUE FRANCIS DE PRESSENSÉ ,12,45.7712956,4.8859243,13,108,1056,2.3135334131259118
955,RUE FRANCIS DE PRESSENSÉ,  183B RUE FRANCIS DE PRESSENSÉ ,11,45.7712956,4.8859243,13,108,1056,2.120738962032086
956,RUE FRANCIS DE PRESSENS?,  189 RUE FRANCIS DE PRESSENS? ,8,45.7712865,4.8867876,9,117,1126,1.9016681766738046
957,RUE FRANCIS DE PRESSENS?,  191 RUE FRANCIS DE PRESSENS? ,2,45.7713364,4.8868429,9,117,1126,0.47541704416845115
958,RUE FRANCIS DE PRESSENS?,"  3, RUE FRANCIS DE PRESSENS? ",7,45.7728251,4.8667463,30,189,1146,2.514059875313121
959,RUE ROGER LENOIR,  1 RUE ROGER LENOIR ,11,45.7695938,4.8891148,12,143,1156,2.866415716894435
960,RUE FLACHET,"  30, RUE FLACHET ",18,45.7692016,4.8897329,10,169,1329,5.410620371127298
961,RUE RUE FLACHET,1 RUE RUE FLACHET ,20,45.7714596,4.8901182,10,169,1329,6.011800412363665
962,RUE CHATEAU GAILLARD,  129 RUE CHATEAU GAILLARD ,11,45.77209,4.8898553,9,117,1126,2.6147937429264814
963,RUE PIERRE-JOSEPH PROUDHON,  22 RUE PIERRE-JOSEPH PROUDHON ,20,45.7736603,4.8911833,8,175,1214,5.783813033401745
964,RUE PIERRE-JOSEPH PROUDHON,  24 RUE PIERRE-JOSEPH PROUDHON ,20,45.7737222,4.8915703,8,175,1214,5.783813033401745
965,RUE PIERRE-JOSEPH PROUDHON,  26 RUE PIERRE-JOSEPH PROUDHON ,20,45.7737867,4.8919728,8,175,1214,5.783813033401745
966,RUE PIERRE-JOSEPH PROUDHON,  28 RUE PIERRE-JOSEPH PROUDHON ,20,45.773847,4.8923508,8,175,1214,5.783813033401745
967,RUE PIERRE-JOSEPH PROUDHON,  19 RUE PIERRE-JOSEPH PROUDHON ,20,45.7742372,4.892014,8,175,1214,5.783813033401745
968,RUE PIERRE-JOSEPH PROUDHON,  21 RUE PIERRE-JOSEPH PROUDHON ,20,45.7743016,4.8924191,8,175,1214,5.783813033401745
969,RUE PIERRE-JOSEPH PROUDHON,  23 RUE PIERRE-JOSEPH PROUDHON ,20,45.7743676,4.8928358,8,175,1214,5.783813033401745
970,A RUE PIERRE-JOSEPH PROUDHON,  15 A RUE PIERRE-JOSEPH PROUDHON ,10,45.7743828,4.8908658,8,175,1214,2.8919065167008724
971,A RUE PIERRE-JOSEPH PROUDHON,  25 A RUE PIERRE-JOSEPH PROUDHON ,10,45.7748609,4.8926024,8,175,1214,2.8919065167008724
972,A RUE PIERRE-JOSEPH PROUDHON,  17 A RUE PIERRE-JOSEPH PROUDHON ,20,45.7749113,4.8916413,8,175,1214,5.783813033401745
973,B RUE PIERRE-JOSEPH PROUDHON,  15 B RUE PIERRE-JOSEPH PROUDHON ,10,45.7743828,4.8908658,8,175,1214,2.8919065167008724
974,B RUE PIERRE-JOSEPH PROUDHON,  25 B RUE PIERRE-JOSEPH PROUDHON ,10,45.7748609,4.8926024,8,175,1214,2.8919065167008724
975,B RUE PIERRE-JOSEPH PROUDHON,  17 B RUE PIERRE-JOSEPH PROUDHON ,20,45.7749113,4.8916413,8,175,1214,5.783813033401745
976,C RUE PIERRE-JOSEPH PROUDHON,  15 C RUE PIERRE-JOSEPH PROUDHON ,10,45.7743828,4.8908658,8,175,1214,2.8919065167008724
977,C RUE PIERRE-JOSEPH PROUDHON,  25 C RUE PIERRE-JOSEPH PROUDHON ,10,45.7748609,4.8926024,8,175,1214,2.8919065167008724
978,C RUE PIERRE-JOSEPH PROUDHON,  17 C RUE PIERRE-JOSEPH PROUDHON ,20,45.7749113,4.8916413,8,175,1214,5.783813033401745
979,D RUE PIERRE-JOSEPH PROUDHON,  15 D RUE PIERRE-JOSEPH PROUDHON ,10,45.7743828,4.8908658,8,175,1214,2.8919065167008724
980,D RUE PIERRE-JOSEPH PROUDHON,  25 D RUE PIERRE-JOSEPH PROUDHON ,10,45.7748609,4.8926024,8,175,1214,2.8919065167008724
981,D RUE PIERRE-JOSEPH PROUDHON,  17 D RUE PIERRE-JOSEPH PROUDHON ,20,45.7749113,4.8916413,8,175,1214,5.783813033401745
982,RUE DU 8 MAI 1945,  191 RUE DU 8 MAI 1945 ,1,45.769699,4.8965874,3,126,1020,0.2562719499238474
983,RUE DU 8 MAI 1945,  189 RUE DU 8 MAI 1945 ,1,45.769785,4.896562,3,126,1020,0.2562719499238474
984,RUE DU 8 MAI 1945,  104 RUE DU 8 MAI 1945 ,18,45.7744736,4.8933904,5,94,1007,3.5618235966350356
985,RUE DU 8 MAI 1945,  102 RUE DU 8 MAI 1945 ,19,45.7746411,4.8933344,5,94,1007,3.7597026853369817
986,RUE DU 8 MAI 1945,  100 RUE DU 8 MAI 1945 ,15,45.7748431,4.8932679,5,94,1007,2.9681863305291962
987,RUE DU 8 MAI 1945,  98 RUE DU 8 MAI 1945 ,18,45.774998,4.8932179,5,94,1007,3.5618235966350356
988,RUE DU 8 MAI 1945,  96 RUE DU 8 MAI 1945 ,15,45.7751838,4.8931509,5,94,1007,2.9681863305291962
989,RUE DU 8 MAI 1945,  94 RUE DU 8 MAI 1945 ,19,45.7753957,4.8930796,5,94,1007,3.7597026853369817
990,RUE DU 8 MAI 1945,  51 RUE DU 8 MAI 1945 ,10,45.7792068,4.8930019,6,166,1098,3.5838806263035625
991,RUE DU 8 MAI 1945,  53 RUE DU 8 MAI 1945 ,20,45.7792106,4.893452,6,166,1098,7.167761252607125
992,RUE DU 8 MAI 1945,  50 RUE DU 8 MAI 1945 ,6,45.7792329,4.8916818,7,164,1109,1.4981928663683886
993,RUE DU 8 MAI 1945,  55 RUE DU 8 MAI 1945 ,20,45.7792592,4.8938972,6,166,1098,7.167761252607125
994,RUE DU 8 MAI 1945,  57 RUE DU 8 MAI 1945 ,20,45.7793041,4.8943479,6,166,1098,7.167761252607125
995,RUE DU 8 MAI 1945,  49 RUE DU 8 MAI 1945 ,20,45.7796693,4.8931102,6,166,1098,7.167761252607125
996,RUE DU 8 MAI 1945,  47 RUE DU 8 MAI 1945 ,20,45.7797156,4.8935593,6,166,1098,7.167761252607125
997,RUE DU 8 MAI 1945,  44 RUE DU 8 MAI 1945 ,8,45.7797323,4.8915534,7,164,1109,1.9975904884911848
998,RUE DU 8 MAI 1945,  45 RUE DU 8 MAI 1945 ,20,45.7797568,4.8940099,6,166,1098,7.167761252607125
999,RUE DU 8 MAI 1945,  33 RUE DU 8 MAI 1945 ,15,45.7798617,4.8918938,6,166,1098,5.375820939455345
1000,RUE DU 8 MAI 1945,  33 RUE DU 8 MAI 1945 ,1,45.7798617,4.8918938,6,166,1098,0.3583880626303563
1001,RUE DU 8 MAI 1945,  41 RUE DU 8 MAI 1945 ,20,45.780158,4.8930793,6,166,1098,7.167761252607125
1002,RUE DU 8 MAI 1945,  41 RUE DU 8 MAI 1945 ,21,45.780158,4.8930793,6,166,1098,7.526149315237482
1003,RUE DU 8 MAI 1945,  43 RUE DU 8 MAI 1945 ,20,45.7802095,4.8936291,6,166,1098,7.167761252607125
1004,RUE DU 8 MAI 1945,28  RUE DU 8 MAI 1945 ,20,45.7807348,4.8913606,7,164,1109,4.993976221227962
1005,RUE DU 8 MAI 1945,  31 RUE DU 8 MAI 1945 ,15,45.7808502,4.8916335,18,182,1114,4.981074168923981
1006,RUE DU 8 MAI 1945,  29 RUE DU 8 MAI 1945 ,14,45.7810392,4.8915718,18,182,1114,4.649002557662382
1007,RUE DU 8 MAI 1945,  27 RUE DU 8 MAI 1945 ,15,45.7811608,4.8915503,18,182,1114,4.981074168923981
1008,RUE RUE DU 8 MAI 1945,71 RUE RUE DU 8 MAI 1945 ,4,45.7780339,4.8922303,6,166,1098,1.433552250521425
1009,RUE RENE PROLONGEE,"  22, RUE RENE PROLONGEE ",3,45.7785703,4.8940818,6,166,1098,1.075164187891069
1010,RUE RENE PROLONGEE,1 RUE RENE PROLONGEE ,1,45.7786805,4.892982,6,166,1098,0.3583880626303563
1011,RUE RENE PROLONGEE,1 RUE RENE PROLONGEE ,1,45.7786805,4.892982,6,166,1098,0.3583880626303563
1012,CHEMIN DE LA BOUBE,  6  CHEMIN DE LA BOUBE ,20,45.780159,4.8939197,6,166,1098,7.167761252607125
1013,CHEMIN DE LA BOUBE,  8  CHEMIN DE LA BOUBE ,20,45.7806785,4.8932465,7,164,1109,4.993976221227962
1014,RUE DE LA BOUBE,  9  RUE DE LA BOUBE ,14,45.7809298,4.8925509,18,182,1114,4.649002557662382
1015,RUE DE LA BOUBE,  7  RUE DE LA BOUBE ,13,45.7811117,4.8924979,18,182,1114,4.316930946400784
1016,RUE DE LA BOUBE,  1  RUE DE LA BOUBE ,12,45.7812227,4.8918941,18,182,1114,3.984859335139185
1017,RUE DE LA BOUBE,  3  RUE DE LA BOUBE ,13,45.7812711,4.8922356,18,182,1114,4.316930946400784
1018,RUE DE LA BOUBE,  5  RUE DE LA BOUBE ,12,45.7812982,4.8924438,18,182,1114,3.984859335139185
1019,A RUE DU 8 MAI 1945,  39 A RUE DU 8 MAI 1945 ,20,45.7797494,4.892096,6,166,1098,7.167761252607125
1020,A RUE DU 8 MAI 1945,  37 A RUE DU 8 MAI 1945 ,19,45.7799737,4.8920332,6,166,1098,6.809373189976769
1021,A RUE DU 8 MAI 1945,  35 A RUE DU 8 MAI 1945 ,20,45.780179,4.8919262,6,166,1098,7.167761252607125
1022,B RUE DU 8 MAI 1945,  39 B RUE DU 8 MAI 1945 ,20,45.7797494,4.892096,6,166,1098,7.167761252607125
1023,B RUE DU 8 MAI 1945,  37 B RUE DU 8 MAI 1945 ,20,45.7799737,4.8920332,6,166,1098,7.167761252607125
1024,B RUE DU 8 MAI 1945,  35 B RUE DU 8 MAI 1945 ,18,45.780179,4.8919262,6,166,1098,6.450985127346413
1025,RUE PROF EMILE BOUVIER,  11 RUE PROF EMILE BOUVIER ,20,45.7791654,4.8896378,7,164,1109,4.993976221227962
1026,RUE PROF EMILE BOUVIER,  9 RUE PROF EMILE BOUVIER ,20,45.7791893,4.8899308,7,164,1109,4.993976221227962
1027,RUE PROF EMILE BOUVIER,  5/7 RUE PROF EMILE BOUVIER ,20,45.7792395,4.8904822,7,164,1109,4.993976221227962
1028,RUE PROF EMILE BOUVIER,  12 RUE PROF EMILE BOUVIER ,20,45.7792865,4.8896175,7,164,1109,4.993976221227962
1029,RUE PROF EMILE BOUVIER,  10 RUE PROF EMILE BOUVIER ,20,45.7793486,4.8899414,7,164,1109,4.993976221227962
1030,RUE PROF EMILE BOUVIER,  6/8 RUE PROF EMILE BOUVIER ,20,45.7794143,4.8904277,7,164,1109,4.993976221227962
1031,RUE PROF EMILE BOUVIER,  2/4 RUE PROF EMILE BOUVIER ,20,45.779509,4.8912278,7,164,1109,4.993976221227962
1032,IMPASSE DES SOEURS,  10 IMPASSE DES SOEURS ,7,45.7800345,4.8906703,7,164,1109,1.7478916774297866
1033,E-11 RUE FRANCOISE GIROUD,  ALLEE E-11 RUE FRANCOISE GIROUD ,18,45.7818666,4.8898258,18,182,1114,5.977289002708777
1034,RUE DE LA FEYSSINE AL A,  38 RUE DE LA FEYSSINE AL A ,24,45.7832727,4.8895972,18,182,1114,7.96971867027837
1035,RUE DE LA FEYSSINE AL B,  38 RUE DE LA FEYSSINE AL B ,18,45.7832727,4.8895972,18,182,1114,5.977289002708777
1036,RUE DE LA FEYSSINE AL C,  38 RUE DE LA FEYSSINE AL C ,17,45.7832727,4.8895972,18,182,1114,5.645217391447179
1037,RUE DE LA FEYSSINE AL D,  38 RUE DE LA FEYSSINE AL D ,13,45.7832727,4.8895972,18,182,1114,4.316930946400784
1038,RUE DE LA FEYSSINE AL E,  38 RUE DE LA FEYSSINE AL E ,16,45.7832727,4.8895972,18,182,1114,5.31314578018558
1039,B 1 RUE FRANCOISE GIROUD,  ALLEE B 1 RUE FRANCOISE GIROUD ,19,45.782112,4.88891,18,182,1114,6.309360613970377
1040,RUE FRANCOISE GIROUD,  4 RUE FRANCOISE GIROUD ,29,45.7820845,4.8886801,18,182,1114,9.630076726586363
1041,IMP GUILLET,1 IMP GUILLET ,1,45.7819201,4.8867749,18,182,1114,0.33207161126159873
1042,IMP GUILLET,1 IMP GUILLET ,1,45.7819201,4.8867749,18,182,1114,0.33207161126159873
1043,IMP GUILLET,5 IMP GUILLET ,1,45.7819242,4.8867043,18,182,1114,0.33207161126159873
1044,IMP GUILLET,5 IMP GUILLET ,1,45.7819242,4.8867043,18,182,1114,0.33207161126159873
1045,IMP GUILLET,3 IMP GUILLET ,1,45.7819951,4.8867569,18,182,1114,0.33207161126159873
1046,RUE J.P. BREDY,  25 RUE J.P. BREDY ,6,45.7835582,4.8856645,19,106,1035,1.29496757530229
1047,RUE RUE OCTAVIE,60 RUE RUE OCTAVIE ,1,45.7779575,4.8893171,7,164,1109,0.2496988110613981
1048,RUE OCTAVIE,  68 RUE OCTAVIE ,2,45.7773643,4.8896135,8,175,1214,0.5783813033401745
1049,RUE MARCEL SEMBAT,15 RUE MARCEL SEMBAT ,16,45.7774076,4.8907413,7,164,1109,3.9951809769823696
1050,RUE MARCEL SEMBAT,17 RUE MARCEL SEMBAT ,22,45.7774824,4.8911951,7,164,1109,5.493373843350757
1051,RUE DE VERDUN,  102 RUE DE VERDUN ,11,45.7777597,4.8990615,2,162,1079,4.248527213799828
1052,RUE DE VERDUN,  100 RUE DE VERDUN ,14,45.777955,4.8989627,2,162,1079,5.407216453927053
1053,RUE DE VERDUN,  98 RUE DE VERDUN ,12,45.7781,4.8989071,2,162,1079,4.634756960508903
1054,RUE DE VERDUN,  90 RUE DE VERDUN ,37,45.7787362,4.8988209,2,162,1079,14.290500628235783
1055,PETITE RUE DU ROULET,  5 PETITE RUE DU ROULET ,11,45.7786908,4.8996638,2,162,1079,4.248527213799828
1056,PETITE RUE DU ROULET,  3 PETITE RUE DU ROULET ,14,45.7788899,4.8995535,2,162,1079,5.407216453927053
1057,PETITE RUE DU ROULET,  1  PETITE RUE DU ROULET ,13,45.7788924,4.8991944,2,162,1079,5.020986707217978
1058,RUE ST JEAN,  20 RUE ST JEAN ,1,45.7760692,4.9012704,1,206,1020,0.5254344565817
1059,RUE ST JEAN,  30 RUE ST JEAN ,6,45.7763962,4.9013599,1,206,1020,3.1526067394901998
1060,RUE ST JEAN,  28 RUE ST JEAN ,6,45.7763965,4.9013096,1,206,1020,3.1526067394901998
1061,RUE ST JEAN,  22 RUE ST JEAN ,7,45.7764134,4.9011501,1,206,1020,3.6780411960719
1062,RUE ST JEAN,  22 RUE ST JEAN ,1,45.7764134,4.9011501,1,206,1020,0.5254344565817
1063,RUE ST JEAN,  12 RUE ST JEAN ,6,45.7765311,4.9004789,1,206,1020,3.1526067394901998
1064,RUE ST JEAN,  12 RUE ST JEAN ,1,45.7765311,4.9004789,1,206,1020,0.5254344565817
1065,RUE ST JEAN,  12 RUE ST JEAN ,1,45.7765311,4.9004789,1,206,1020,0.5254344565817
1066,RUE ST JEAN,  2 RUE ST JEAN ,56,45.7765318,4.8998245,1,206,1020,29.4243295685752
1067,RUE ST JEAN,  15 RUE ST JEAN ,16,45.7765754,4.901046,1,206,1020,8.4069513053072
1068,RUE ST JEAN,  17 RUE ST JEAN ,16,45.7765755,4.9010944,1,206,1020,8.4069513053072
1069,RUE ST JEAN,  9 RUE ST JEAN ,16,45.7765766,4.9009023,1,206,1020,8.4069513053072
1070,RUE ST JEAN,  11 RUE ST JEAN ,16,45.7765767,4.9009508,1,206,1020,8.4069513053072
1071,RUE ST JEAN,  7 RUE ST JEAN ,16,45.7765786,4.9005399,1,206,1020,8.4069513053072
1072,RUE ST JEAN,  3 RUE ST JEAN ,16,45.7765803,4.9000913,1,206,1020,8.4069513053072
1073,RUE ST JEAN,  1 RUE ST JEAN ,16,45.7765943,4.8999309,1,206,1020,8.4069513053072
1074,RUE ST JEAN,  13 RUE ST JEAN ,16,45.7765947,4.9009993,1,206,1020,8.4069513053072
1075,RUE ST JEAN,  19 RUE ST JEAN ,16,45.7766357,4.9011197,1,206,1020,8.4069513053072
1076,RUE ST JEAN,  5 RUE ST JEAN ,16,45.7766554,4.9002867,1,206,1020,8.4069513053072
1077,RUE DU CANAL,  52 RUE DU CANAL ,56,45.7746967,4.9015435,1,206,1020,29.4243295685752
1078,RUE DU CANAL,  51 RUE DU CANAL ,56,45.7752521,4.9010864,1,206,1020,29.4243295685752
1079,RUE DU CANAL,  50 RUE DU CANAL ,54,45.7757992,4.9006392,1,206,1020,28.3734606554118
1080,RUE DU CANAL,  50 RUE DU CANAL ,1,45.7757992,4.9006392,1,206,1020,0.5254344565817
1081,RUE DES JARDINS,  87 RUE DES JARDINS ,3,45.7745922,4.9026688,1,206,1020,1.5763033697450999
1082,RUE DES JARDINS,  87 RUE DES JARDINS ,1,45.7745922,4.9026688,1,206,1020,0.5254344565817
1083,RUE DES JARDINS,  88 RUE DES JARDINS ,10,45.7746355,4.9023421,1,206,1020,5.254344565817
1084,RUE DES JARDINS,  89 RUE DES JARDINS ,3,45.7747604,4.9030825,1,206,1020,1.5763033697450999
1085,RUE DES JARDINS,  91 RUE DES JARDINS ,5,45.7747626,4.9034586,1,206,1020,2.6271722829085
1086,RUE DES JARDINS,  86 RUE DES JARDINS ,10,45.7747941,4.9023398,1,206,1020,5.254344565817
1087,RUE DES JARDINS,  93 RUE DES JARDINS ,6,45.7748568,4.9037446,1,206,1020,3.1526067394901998
1088,RUE DES JARDINS,  84 RUE DES JARDINS ,10,45.7750113,4.9023357,1,206,1020,5.254344565817
1089,RUE DES JARDINS,  82 RUE DES JARDINS ,8,45.7751974,4.9020898,1,206,1020,4.2034756526536
1090,RUE DES JARDINS,  80 RUE DES JARDINS ,8,45.7754054,4.9020931,1,206,1020,4.2034756526536
1091,RUE DES JARDINS,  78 RUE DES JARDINS ,10,45.7756131,4.9023294,1,206,1020,5.254344565817
1092,RUE DES JARDINS,  76 RUE DES JARDINS ,10,45.7757861,4.9023263,1,206,1020,5.254344565817
1093,RUE DES JARDINS,  66 RUE DES JARDINS ,2,45.7759009,4.9033691,1,206,1020,1.0508689131634
1094,RUE DES JARDINS,  68 RUE DES JARDINS ,2,45.7759417,4.9030895,1,206,1020,1.0508689131634
1095,RUE DES JARDINS,  74 RUE DES JARDINS ,10,45.775978,4.9023239,1,206,1020,5.254344565817
1096,RUE DES JARDINS,  8 RUE DES JARDINS ,10,45.7796347,4.9032766,1,206,1020,5.254344565817
1097,RUE DES JARDINS,  2 RUE DES JARDINS ,15,45.7798613,4.9032725,1,206,1020,7.8815168487255
1098,B RUE DES JARDINS,  89 B RUE DES JARDINS ,3,45.7747604,4.9030825,1,206,1020,1.5763033697450999
1099,B RUE DES JARDINS,  93 B RUE DES JARDINS ,8,45.7748568,4.9037446,1,206,1020,4.2034756526536
1100,RUE LEON PIAT,  25 RUE LEON PIAT ,1,45.7743254,4.9034808,1,206,1020,0.5254344565817
1101,RUE LEON PIAT,  27 RUE LEON PIAT ,1,45.7743694,4.9034862,1,206,1020,0.5254344565817
1102,RUE LEON PIAT,  31 RUE LEON PIAT ,1,45.7743717,4.9035622,1,206,1020,0.5254344565817
1103,RUE LEON PIAT,  29 RUE LEON PIAT ,1,45.7744347,4.9036777,1,206,1020,0.5254344565817
1104,RUE DU CLOS MON DESIR,2  RUE DU CLOS MON DESIR ,10,45.7782861,4.9041168,1,206,1020,5.254344565817
1105,RUE DU CLOS MON DESIR,  4/6 RUE DU CLOS MON DESIR ,2,45.7782995,4.9043889,1,206,1020,1.0508689131634
1106,RUE DU CLOS MON DESIR,  6 RUE DU CLOS MON DESIR ,1,45.7783111,4.9046094,1,206,1020,0.5254344565817
1107,ALLEE DU MENS,"  2, ALLEE DU MENS ",3,45.7799759,4.9021372,1,206,1020,1.5763033697450999
1108,RUE DOUAUMONT,29 RUE DOUAUMONT ,14,45.7827411,4.9013624,2,162,1079,5.407216453927053
1109,RUE DU MARAIS,44A  RUE DU MARAIS ,18,45.7827384,4.9005953,2,162,1079,6.952135440763354
1110,RUE DU MARAIS,44B  RUE DU MARAIS ,19,45.7827384,4.9005953,2,162,1079,7.33836518747243
1111,RUE DU MARAIS,42  RUE DU MARAIS ,21,45.7827638,4.901117,2,162,1079,8.11082468089058
1112,RUE DES MARAIS,  7 RUE DES MARAIS ,2,45.7848478,4.9014093,2,162,1079,0.7724594934181505
1113,RUE DU VERT BUISSON,  7C RUE DU VERT BUISSON ,2,45.7842011,4.9024004,2,162,1079,0.7724594934181505
1114,RUE RUE MIMI PINSON,10 RUE RUE MIMI PINSON ,24,45.7864666,4.9002422,2,162,1079,9.269513921017806
1115,ALLEE ALLEE DU MENS,78 ALLEE ALLEE DU MENS ,1,45.7793534,4.9067334,1,206,1020,0.5254344565817
1116,ALLEE ALLEE DU MENS,76 ALLEE ALLEE DU MENS ,1,45.7793619,4.9068701,1,206,1020,0.5254344565817
1117,ALLEE ALLEE DU MENS,74 ALLEE ALLEE DU MENS ,1,45.7793738,4.9070173,1,206,1020,0.5254344565817
1118,ALLEE ALLEE DU MENS,72 ALLEE ALLEE DU MENS ,1,45.7793979,4.9071404,1,206,1020,0.5254344565817
1119,ALLEE ALLEE DU MENS,80 ALLEE ALLEE DU MENS ,1,45.7795228,4.9065693,1,206,1020,0.5254344565817
1120,ALLEE ALLEE DU MENS,70 ALLEE ALLEE DU MENS ,1,45.7795971,4.9071846,1,206,1020,0.5254344565817
1121,ALLEE ALLEE DU MENS,82 ALLEE ALLEE DU MENS ,1,45.7796025,4.9065991,1,206,1020,0.5254344565817
1122,ALLEE ALLEE DU MENS,68 ALLEE ALLEE DU MENS ,1,45.7796948,4.9071584,1,206,1020,0.5254344565817
1123,ALLEE ALLEE DU MENS,84 ALLEE ALLEE DU MENS ,1,45.7797118,4.906581,1,206,1020,0.5254344565817
1124,ALLEE ALLEE DU MENS,66 ALLEE ALLEE DU MENS ,1,45.7797978,4.9071414,1,206,1020,0.5254344565817
1125,ALLEE ALLEE DU MENS,86 ALLEE ALLEE DU MENS ,1,45.7798012,4.9065673,1,206,1020,0.5254344565817
1126,ALLEE ALLEE DU MENS,64 ALLEE ALLEE DU MENS ,1,45.7798756,4.9070681,1,206,1020,0.5254344565817
1127,ALLEE ALLEE DU MENS,88 ALLEE ALLEE DU MENS ,1,45.7799785,4.9064138,1,206,1020,0.5254344565817
1128,ALLEE ALLEE DU MENS,54 ALLEE ALLEE DU MENS ,1,45.7799973,4.9071701,1,206,1020,0.5254344565817
1129,ALLEE ALLEE DU MENS,62 ALLEE ALLEE DU MENS ,1,45.779998,4.9070182,1,206,1020,0.5254344565817
1130,ALLEE ALLEE DU MENS,60 ALLEE ALLEE DU MENS ,1,45.7800576,4.9070139,1,206,1020,0.5254344565817
1131,ALLEE ALLEE DU MENS,90 ALLEE ALLEE DU MENS ,1,45.7800743,4.9063978,1,206,1020,0.5254344565817
1132,ALLEE ALLEE DU MENS,52 ALLEE ALLEE DU MENS ,1,45.7800914,4.9071965,1,206,1020,0.5254344565817
1133,ALLEE ALLEE DU MENS,92 ALLEE ALLEE DU MENS ,1,45.7801197,4.9063762,1,206,1020,0.5254344565817
1134,ALLEE ALLEE DU MENS,58 ALLEE ALLEE DU MENS ,1,45.7801198,4.907007,1,206,1020,0.5254344565817
1135,ALLEE ALLEE DU MENS,56 ALLEE ALLEE DU MENS ,1,45.7801803,4.9070001,1,206,1020,0.5254344565817
1136,ALLEE ALLEE DU MENS,50 ALLEE ALLEE DU MENS ,1,45.7801957,4.9071564,1,206,1020,0.5254344565817
1137,ALLEE ALLEE DU MENS,94 ALLEE ALLEE DU MENS ,1,45.7802199,4.9063591,1,206,1020,0.5254344565817
1138,ALLEE ALLEE DU MENS,48 ALLEE ALLEE DU MENS ,1,45.7802579,4.9071508,1,206,1020,0.5254344565817
1139,ALLEE ALLEE DU MENS,46 ALLEE ALLEE DU MENS ,1,45.7803343,4.9072127,1,206,1020,0.5254344565817
1140,ALLEE ALLEE DU MENS,44 ALLEE ALLEE DU MENS ,1,45.780408,4.9071727,1,206,1020,0.5254344565817
1141,RUE DE TURIN,  4 RUE DE TURIN ,1,45.774486,4.8987044,5,94,1007,0.19787908870194643
1142,RUE DE LA JEUNESSE,  6  RUE DE LA JEUNESSE ,1,45.7740573,4.8976303,5,94,1007,0.19787908870194643
1143,RUE GEORGES PICOT,  28 RUE GEORGES PICOT ,8,45.77372,4.8970704,5,94,1007,1.5830327096155714
1144,RUE GEORGES PICOT,  26 RUE GEORGES PICOT ,8,45.7738894,4.8970659,5,94,1007,1.5830327096155714
1145,RUE DE MULHOUSE,  17 RUE DE MULHOUSE ,15,45.7735902,4.8967506,5,94,1007,2.9681863305291962
1146,PASSAGE DU TÉNOR,  8 PASSAGE DU TÉNOR ,6,45.7718033,4.8969569,5,94,1007,1.1872745322116784
1147,ALLEE DES ENFANTS,  25 ALLEE DES ENFANTS ,1,45.7702326,4.8975324,3,126,1020,0.2562719499238474
1148,ALLEE DES ENFANTS,  27 ALLEE DES ENFANTS ,1,45.7702383,4.8976201,3,126,1020,0.2562719499238474
1149,ALLEE DES ENFANTS,  29 ALLEE DES ENFANTS ,1,45.7702466,4.8977182,3,126,1020,0.2562719499238474
1150,ALLEE DES ENFANTS,  5 ALLEE DES ENFANTS ,1,45.7704483,4.8968139,3,126,1020,0.2562719499238474
1151,ALLEE DES ENFANTS,  17 ALLEE DES ENFANTS ,1,45.7704531,4.8974383,3,126,1020,0.2562719499238474
